OBJECTID,Record_ID,Offense_Code,Offense_Ext,Offense_Category,Description,Police_District,Beat,Grid,Occurence_Date
811,1431946,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6A,1015,2020-01-03T00:07:23.000Z
815,1431954,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5C,1623,2020-01-06T00:08:30.000Z
821,1431966,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1624,2020-01-09T00:10:44.000Z
829,1431975,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2A,506,2020-01-10T00:07:24.000Z
830,1431978,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,742,2020-01-02T00:21:26.000Z
844,1432002,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,728,2020-01-10T00:22:20.000Z
855,1432025,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2A,213,2020-01-11T00:15:49.000Z
868,1432042,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,986,2020-01-11T00:20:50.000Z
877,1432059,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,429,2020-01-11T00:17:05.000Z
885,1432071,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1B,421,2020-01-01T00:22:20.000Z
887,1432073,5499,452,TRAFFIC,14601.2(A) SUSP LIC-DUI CONVCT,5,5C,1624,2020-01-13T00:00:06.000Z
897,1432087,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,508,2020-01-06T00:02:41.000Z
901,1432096,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,905,2020-01-06T00:14:49.000Z
902,1432097,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4A,909,2020-01-09T00:06:12.000Z
903,1432098,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,213,2020-01-10T00:15:22.000Z
907,1432105,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,976,2020-01-10T00:14:10.000Z
916,1432128,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,768,2020-01-10T00:15:36.000Z
924,1432144,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2B,532,2020-01-11T00:15:21.000Z
932,1432154,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2020-01-11T00:11:33.000Z
933,1432157,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3B,738,2020-01-12T00:14:30.000Z
950,1432192,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5A,1522,2020-01-12T00:15:21.000Z
962,1432208,5404,0,TRAFFIC,23152(A) DUI ALCOHOL,1,1C,449,2020-01-13T00:02:25.000Z
969,1432220,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5C,1606,2020-01-12T00:19:01.000Z
991,1432270,5499,17A,TRAFFIC,23222(B)POSSESS MARIJ IN VEH,2,2A,514,2020-01-09T00:13:19.000Z
2010,1434867,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3A,783,2020-01-05T00:18:51.000Z
2015,1434916,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1005,2020-01-03T00:15:25.000Z
2022,1434988,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,2,2A,509,2020-01-18T00:02:09.000Z
2026,1435045,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,603,2020-01-11T00:01:12.000Z
2027,1435056,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3A,721,2020-01-23T00:12:50.000Z
2028,1435058,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4C,1279,2020-01-15T00:10:48.000Z
2032,1435070,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,1,1A,110,2020-01-22T00:14:10.000Z
2042,1435153,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,6,6D,853,2020-01-21T00:17:40.000Z
2044,1435176,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,449,2020-01-22T00:04:57.000Z
2076,1435413,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,2,2C,619,2020-01-09T00:18:03.000Z
2077,1435415,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,4,4B,958,2020-01-03T00:15:50.000Z
2078,1435416,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,3,3M,744,2020-01-23T00:08:00.000Z
2079,1435426,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,2,2C,613,2020-01-10T00:06:52.000Z
2080,1435427,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1406,2020-01-22T00:07:15.000Z
2094,1435584,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,309,2020-01-23T00:18:17.000Z
2095,1435587,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,5,5B,1603,2020-01-15T00:16:41.000Z
2096,1435590,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6B,1003,2020-01-23T00:18:02.000Z
2097,1435638,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,5,5B,1603,2020-01-05T00:20:23.000Z
2110,1435795,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,3,3B,768,2020-01-22T00:22:24.000Z
2133,1436115,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,1,1C,429,2020-01-23T00:01:01.000Z
2136,1436166,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,6,6C,1111,2020-01-21T00:11:11.000Z
2140,1436327,5401,0,TRAFFIC,20002(A) HIT/RUN-FAIL INFO,3,3M,734,2020-01-20T00:11:35.000Z
2150,1436416,5400,1,TRAFFIC,TRAFFIC ACCIDENT-NON-INJURY,1,1C,419,2020-01-18T00:23:19.000Z
2157,1436453,5400,0,TRAFFIC,TRAFFIC ACCIDENT-INJURY,4,4A,937,2020-01-20T00:12:42.000Z
1236,1432816,5499,15A,TRAFFIC OFFENS,23103(B)RECKLESS-OFFSTREET/PKG,UI,UI,UI,2020-01-15T00:22:19.000Z
393,1431010,5707,8,TREPASS,602(H)(1)TRESPASS POSTED LAND,3,3A,704,2020-01-07T00:05:26.000Z
1292,1432963,5707,6,TRESPASS,602(L)(1)TRESPASS REFUSE TO LV,3,3B,748,2020-01-17T00:23:32.000Z
1497,1433361,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,5,5C,1605,2020-01-20T00:13:50.000Z
44,1430064,5707,6,TRESPASS,602(L)(1)TRESPASS REFUSE TO LV,3,3B,748,2020-01-03T00:00:55.000Z
131,1430356,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,6,6C,1441,2020-01-03T00:10:54.000Z
171,1430481,5707,6,TRESPASS,602(L)(1)TRESPASS REFUSE TO LV,3,3A,704,2020-01-03T00:22:56.000Z
216,1430590,5707,11,TRESPASS,587B PC TRESPASS RR/TRAIN,3,3A,765,2020-01-02T00:15:31.000Z
310,1430802,5707,5,TRESPASS,602(K)TRESPASS:INJURE PROPERTY,3,3M,744,2020-01-06T00:23:10.000Z
614,1431464,5707,5,TRESPASS,602(E)REMOVE SOIL PUBLIC PROP,2,2B,532,2020-01-09T00:12:44.000Z
1025,1432327,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,338,2020-01-12T00:09:20.000Z
1048,1432389,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5C,1654,2020-01-14T00:21:29.000Z
1056,1432408,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4C,1283,2020-01-14T00:10:30.000Z
1057,1432411,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6B,1067,2020-01-14T00:13:30.000Z
1062,1432437,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1282,2020-01-13T00:16:30.000Z
1068,1432448,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3A,773,2020-01-13T00:16:20.000Z
1069,1432449,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1264,2020-01-14T00:17:50.000Z
1079,1432466,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4A,937,2020-01-15T00:04:00.000Z
1080,1432471,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,130,2020-01-14T00:10:00.000Z
1120,1432572,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,1,1A,301,2020-01-15T00:21:45.000Z
1124,1432585,2999,34,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,4,4A,915,2020-01-12T00:17:58.000Z
1130,1432602,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3A,704,2020-01-15T00:08:46.000Z
1131,1432605,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4B,969,2020-01-15T00:17:22.000Z
1152,1432652,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,564,2020-01-15T00:17:25.000Z
1159,1432664,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,478,2020-01-14T00:21:00.000Z
1160,1432666,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,411,2020-01-14T00:19:00.000Z
1161,1432667,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,6,6C,1141,2020-01-11T00:13:15.000Z
1162,1432668,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,505,2020-01-14T00:09:00.000Z
1164,1432670,2999,15,VANDALISM,594(A)(1) VANDALISM-GRAFFITI,2,2A,222,2020-01-15T00:15:30.000Z
1165,1432671,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,1,1A,308,2020-01-15T00:07:50.000Z
1166,1432672,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1153,2020-01-16T00:03:00.000Z
1167,1432678,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,348,2020-01-15T00:19:45.000Z
1168,1432679,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4A,1202,2020-01-16T00:01:30.000Z
1183,1432712,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,908,2020-01-16T00:00:05.000Z
1184,1432713,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,822,2020-01-13T00:21:00.000Z
1189,1432728,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,785,2020-01-14T00:20:00.000Z
1194,1432735,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1639,2020-01-13T00:11:30.000Z
1195,1432736,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1399,2020-01-16T00:04:00.000Z
1199,1432742,2999,37,VANDALISM,594(A)(3) VANDALISM-DESTROY,1,1A,313,2020-01-15T00:22:00.000Z
1200,1432744,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,UI,UI,UI,2020-01-15T00:06:30.000Z
1201,1432746,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,1202,2020-01-16T00:02:00.000Z
1232,1432808,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,348,2020-01-16T00:20:25.000Z
1253,1432871,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,6,6C,1113,2020-01-15T00:15:00.000Z
1291,1432962,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,3,3A,714,2020-01-17T00:20:04.000Z
1294,1432967,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,5,5B,1399,2020-01-16T00:12:00.000Z
1299,1432983,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1399,2020-01-17T00:01:22.000Z
1301,1432985,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1399,2020-01-17T00:00:00.000Z
1337,1433066,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,443,2020-01-17T00:00:30.000Z
1338,1433067,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1402,2020-01-17T00:19:00.000Z
1346,1433078,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1153,2020-01-14T00:19:00.000Z
1349,1433088,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,116,2020-01-14T00:15:50.000Z
1444,1433271,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4C,1279,2020-01-20T00:05:20.000Z
1465,1433314,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,628,2020-01-18T00:16:25.000Z
1468,1433318,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1398,2020-01-19T00:07:30.000Z
1488,1433346,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1111,2020-01-17T00:09:15.000Z
1491,1433349,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6E,877,2020-01-18T00:12:00.000Z
1495,1433358,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1614,2020-01-20T00:07:15.000Z
1510,1433387,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2C,622,2020-01-20T00:16:15.000Z
1511,1433388,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,239,2020-01-19T00:03:35.000Z
1512,1433389,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,934,2020-01-19T00:09:30.000Z
1513,1433390,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,567,2020-01-14T00:19:30.000Z
1514,1433391,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1637,2020-01-17T00:22:35.000Z
1556,1433457,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,804,2020-01-15T00:10:30.000Z
1564,1433467,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3M,734,2020-01-20T00:21:19.000Z
1571,1433476,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4B,1336,2020-01-21T00:05:00.000Z
1575,1433482,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,3,3B,726,2020-01-17T00:08:00.000Z
1579,1433497,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,977,2020-01-17T00:02:30.000Z
1582,1433505,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,5,5B,1603,2020-01-18T00:09:00.000Z
1590,1433538,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,1334,2020-01-20T00:21:25.000Z
1591,1433539,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,226,2020-01-19T00:22:30.000Z
1619,1433600,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,103,2020-01-14T00:06:30.000Z
1620,1433601,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4B,1354,2020-01-17T00:23:35.000Z
1621,1433602,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,103,2020-01-20T00:23:50.000Z
1626,1433608,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,766,2020-01-10T00:06:30.000Z
1627,1433611,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5A,1396,2020-01-20T00:21:30.000Z
1635,1433631,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,6,6D,856,2020-01-16T00:01:56.000Z
1642,1433641,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,506,2020-01-21T00:16:50.000Z
1649,1433650,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6E,1115,2020-01-18T00:03:00.000Z
1650,1433652,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,905,2020-01-20T00:02:34.000Z
1652,1433654,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6D,851,2020-01-21T00:16:15.000Z
1656,1433666,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,503,2020-01-20T00:11:15.000Z
1736,1433825,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3B,746,2020-01-22T00:06:05.000Z
1748,1433839,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5C,1624,2020-01-23T00:01:30.000Z
1762,1433859,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,748,2020-01-09T00:19:30.000Z
1779,1433890,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5B,1603,2020-01-23T00:04:02.000Z
1797,1433922,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,738,2020-01-22T00:00:00.000Z
1801,1433932,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,306,2020-01-21T00:23:20.000Z
1808,1433948,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,136,2020-01-22T00:03:00.000Z
1809,1433950,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1003,2020-01-22T00:14:50.000Z
1811,1433957,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4A,903,2020-01-22T00:21:30.000Z
1812,1433958,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6E,1115,2020-01-22T00:18:00.000Z
1813,1433959,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2B,551,2020-01-21T00:18:40.000Z
1814,1433960,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,851,2020-01-22T00:04:10.000Z
1844,1434018,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4B,1334,2020-01-23T00:16:27.000Z
1845,1434024,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4A,905,2020-01-23T00:16:30.000Z
1893,1434130,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,2,2B,546,2020-01-15T00:10:00.000Z
1924,1434252,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,906,2020-01-23T00:18:30.000Z
1926,1434257,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,853,2020-01-22T00:22:30.000Z
1936,1434318,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,6,6C,1124,2020-01-23T00:08:40.000Z
1976,1434571,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1406,2020-01-23T00:16:00.000Z
1977,1434572,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,102,2020-01-23T00:23:50.000Z
1980,1434591,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1296,2020-01-23T00:22:30.000Z
2000,1434780,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,4,4A,1202,2020-01-15T00:00:20.000Z
2,1429760,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2B,564,2020-01-01T00:01:53.000Z
32,1429996,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,788,2020-01-02T00:00:15.000Z
39,1430040,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5A,1371,2020-01-01T00:22:05.000Z
78,1430160,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,353,2020-01-02T00:23:30.000Z
98,1430237,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1424,2020-01-02T00:01:40.000Z
99,1430239,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5B,1621,2020-01-02T00:16:30.000Z
106,1430290,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1651,2020-01-01T00:09:02.000Z
110,1430305,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,3,3A,701,2020-01-03T00:04:00.000Z
142,1430378,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,748,2020-01-02T00:09:00.000Z
145,1430384,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,3,3B,718,2020-01-02T00:22:00.000Z
146,1430385,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,353,2020-01-03T00:02:00.000Z
147,1430386,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1654,2020-01-01T00:12:20.000Z
172,1430484,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2C,611,2020-01-01T00:17:28.000Z
207,1430576,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5B,1358,2020-01-04T00:23:09.000Z
208,1430577,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3A,704,2020-01-05T00:02:45.000Z
213,1430587,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,4,4B,1326,2020-01-05T00:07:00.000Z
231,1430627,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1B,444,2020-01-04T00:06:40.000Z
232,1430628,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,736,2020-01-04T00:05:15.000Z
236,1430638,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,232,2020-01-04T00:00:10.000Z
239,1430643,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5B,1633,2020-01-05T00:18:06.000Z
243,1430648,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1631,2020-01-04T00:08:30.000Z
264,1430688,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2C,558,2020-01-05T00:08:00.000Z
265,1430689,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,2,2A,231,2020-01-04T00:18:00.000Z
277,1430727,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,509,2020-01-02T00:12:45.000Z
326,1430834,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1398,2020-01-04T00:13:45.000Z
331,1430858,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6B,1087,2020-01-04T00:20:00.000Z
340,1430872,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,3,3M,735,2020-01-06T00:23:37.000Z
369,1430939,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6D,801,2020-01-03T00:09:00.000Z
370,1430940,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,626,2020-01-07T00:16:35.000Z
371,1430941,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,625,2020-01-04T00:07:45.000Z
372,1430943,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5A,1522,2020-01-03T00:15:30.000Z
373,1430944,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2C,603,2020-01-06T00:09:35.000Z
374,1430945,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1262,2020-01-06T00:09:30.000Z
375,1430947,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1A,337,2020-01-06T00:13:55.000Z
376,1430948,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,224,2020-01-06T00:23:55.000Z
377,1430951,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4C,1254,2020-01-04T00:00:00.000Z
379,1430954,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,2,2A,224,2020-01-07T00:00:00.000Z
380,1430955,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,130,2020-01-05T00:12:25.000Z
381,1430957,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,3,3B,778,2020-01-07T00:17:30.000Z
382,1430958,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1637,2020-01-04T00:15:00.000Z
383,1430959,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1A,336,2020-01-04T00:21:30.000Z
384,1430960,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5B,1602,2020-01-07T00:14:40.000Z
399,1431025,2999,3,VANDALISM,594(B)(1) VANDALISM GRAF >$400,4,4C,1294,2020-01-08T00:00:00.000Z
408,1431046,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,4,4B,1356,2020-01-08T00:09:00.000Z
439,1431100,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,1,1C,447,2020-01-07T00:21:30.000Z
496,1431224,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,901,2020-01-08T00:04:23.000Z
547,1431338,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1604,2020-01-06T00:21:30.000Z
564,1431362,2999,37,VANDALISM,594(A)(3) VANDALISM-DESTROY,2,2A,233,2020-01-05T00:02:05.000Z
567,1431368,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,6,6C,1111,2020-01-08T00:15:40.000Z
588,1431409,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,5,5C,1645,2020-01-01T00:18:17.000Z
590,1431411,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,2,2A,237,2020-01-08T00:17:25.000Z
592,1431419,2999,33,VANDALISM,594(A)(2) VANDALISM-DAMAGE,3,3A,714,2020-01-07T00:16:22.000Z
630,1431508,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,1,1C,409,2020-01-09T00:18:17.000Z
636,1431520,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,1,1B,353,2020-01-03T00:02:00.000Z
643,1431533,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,6,6C,1446,2020-01-08T00:05:24.000Z
649,1431544,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5B,1369,2020-01-09T00:11:05.000Z
650,1431550,2999,5,VANDALISM,594(B)(2)(A) VANDAL UNDER $400,5,5C,1639,2020-01-09T00:02:14.000Z
659,1431572,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,908,2020-01-07T00:22:02.000Z
660,1431573,2999,35,VANDALISM,594(A)(2) VANDALISM-DAMAGE,5,5B,1369,2020-01-08T00:22:02.000Z
668,1431582,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,5,5C,1654,2020-01-03T00:08:10.000Z
687,1431626,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,3,3B,766,2020-01-10T00:07:32.000Z
689,1431628,2999,38,VANDALISM,594(B)(1) VANDAL $400 OR MORE,6,6E,888,2020-01-10T00:00:27.000Z
718,1431692,2999,2,VANDALISM,594(B)(1) VANDL $10000 OR M0RE,4,4A,906,2020-01-09T00:01:40.000Z
